field1,field2,field3,field4,field5,field6,_GC_TYPE,_CLEANADDR,_PNU,_X,_Y
2024,2024-05-30,주유소,휴업,관문주유소,경상남도 창원시 성산구 공단로22 (신촌동),유,경상남도 창원시 성산구 공단로 21 (신촌동),4812312300100670014,128.6263328531863,35.21062769781663
2024,2024-05-03,주유소,폐업,예주주유소,경상북도 영덕군 영덕로1758 (영해면),정,경상북도 영덕군 영덕로 1758 (영해면),4777036030108040001,129.40531789340912,36.53335209025348
2024,2024-05-02,주유소,휴업,대성산업(주)청량리주유소,서울특별시 동대문구 왕산로289 (청량리동),정,서울특별시 동대문구 왕산로 289 (청량리동),1123010700100180046,127.05172672974618,37.58639426123678
2024,2024-03-29,주유소,휴업,광신석유(주) 진영주유소,경상남도 김해시 진영로393 (진영읍),정,경상남도 김해시 진영로 393 (진영읍),4825025029103180001,128.75543333609627,35.299417264731495
2024,2024-02-01,주유소,휴업,(주)왕대박제1주유소,충청북도 충주시 충원대로1545 (산척면),정,충청북도 충주시 충원대로 1545 (산척면),4313041022116360001,127.92937878545031,37.06107727044724
2024,2024-05-23,주유소,폐업,SK에너지(주) SK수완셀프주유소,광주광역시 광산구 왕버들로193 (수완동),정,광주광역시 광산구 왕버들로 193 (수완동),2920011400101440005,126.83158870048968,35.20009306588294
2024,2024-05-27,주유소,폐업,모라주유소,부산광역시 사상구 사상로456 (모라동),정,부산광역시 사상구 사상로 456 (모라동),2653010200107070001,128.98711163391468,35.185128569723624
2024,2024-05-13,주유소,폐업,서영주유소,부산광역시 부산진구 범일로184 (범천동),정,부산광역시 부산진구 범일로 184 (범천동),2623010400108490004,129.05959955877196,35.14637430559238
2024,2024-05-20,주유소,휴업,NH순한한우조합공동사업법인,전라남도 순천시 녹색로51 (별량면),정,전라남도 순천시 녹색로 51 (별량면),4615039037108850000,127.3849996929493,34.84537207621631
2024,2024-05-09,주유소,휴업,지에스칼텍스(주) 도봉주유소,서울특별시 도봉구 도봉로895 (도봉동),유,서울특별시 도봉구 도봉로 891 (도봉동),1132010800105610011,127.04573903236356,37.684024055134984
2024,2024-05-22,주유소,휴업,광신석유(주) 범천주유소,부산광역시 부산진구 신천대로85 (범천동),유,부산광역시 부산진구 신천대로 85-1 (범천동),2623010400110110007,129.05568608703584,35.15089913566693
2024,2024-04-01,주유소,휴업,무지개주유소,강원도 강릉시 율곡로2170 (강동면),정,강원특별자치도 강릉시 율곡로 2170 (강동면),5115034021100210003,128.95829535837404,37.72745686244745
2024,2024-02-13,주유소,폐업,한우리주유소,울산광역시 북구 호계로176 (창평동),정,울산광역시 북구 호계로 176 (창평동),3120010100110480001,129.35660227976194,35.6201739804267
2024,2024-06-26,주유소,휴업,서부탑주유소,충청남도 천안시 서북구 서부대로596 (성정동),정,충청남도 천안시 서북구 서부대로 596 (성정동),4413310200109080000,127.13184385921699,36.820351238575526
2024,2024-05-08,주유소,휴업,평원주유소,경기도 평택시 만세로1465 (청룡동),정,경기도 평택시 만세로 1465 (청룡동),4122012600100580019,127.12623628361766,37.032861444347006
2024,2024-05-30,주유소,휴업,(주)진영산업,충청북도 옥천군 옥천로1714 (옥천읍),정,충청북도 옥천군 옥천로 1714 (옥천읍),4373025033104150001,127.56884649480479,36.29039062950512
2024,2024-05-24,주유소,폐업,주식회사 대양씨앤씨 경복궁주유소,서울특별시 종로구 율곡로6 (중학동),정,서울특별시 종로구 율곡로 6 (중학동),1111012500100140000,126.9805225313505,37.57545781103571
2024,2024-05-10,주유소,휴업,대성석유(주) 동호주유소,서울특별시 강남구 봉은사로113길51 (삼성동),유,서울특별시 강남구 봉은사로113길 39 (삼성동),1168010500100990001,127.06513188495508,37.51783084167137
2024,2024-05-28,주유소,휴업,중앙주유소,경기도 화성시 기아자동차로703-1 (우정읍),정,경기도 화성시 기아자동차로 703-1 (우정읍),4159025631100100008,126.80991940743012,37.06974938141529
2024,2024-04-08,주유소,휴업,(주)강평텔레콤 일진주유소,경기도 의정부시 평화로133 (호원동),정,경기도 의정부시 평화로 133 (호원동),4115010200104680005,127.04755483837366,37.7039113533102
2024,2024-05-22,주유소,휴업,HD현대오일뱅크(주)직영 구성신도시주유소,경기도 용인시 기흥구 용구대로2381 (마북동),정,경기도 용인시 기흥구 용구대로 2381 (마북동),4146311300105070000,127.10754899650857,37.298660502962285
2024,2024-05-16,주유소,휴업,주식회사 미크롱 남청주톨게이트주유소,충청북도 청주시 서원구 청남로1040 (남이면),정,충청북도 청주시 서원구 청남로 1040 (남이면),4311231022106430000,127.43055584163565,36.5452376758539
2024,2024-05-10,주유소,휴업,남벌교주유소,전라남도 보성군 녹색로5573 (벌교읍),정,전라남도 보성군 녹색로 5573 (벌교읍),4678025332102640008,127.34846951963044,34.837791964258706
2024,2024-06-27,주유소,휴업,공주주유소,경기도 양평군 경강로5098 (청운면),정,경기도 양평군 경강로 5098 (청운면),4183037025100400004,127.79181715750742,37.534708132832634
2024,2024-05-14,주유소,휴업,학산주유소,충청북도 제천시 제원로1076 (봉양읍),정,충청북도 제천시 제원로 1076 (봉양읍),4315025027105650003,128.0980671907791,37.19989755416153
2024,2024-06-24,주유소,휴업,구옥주유소,경상북도 포항시 남구 동해안로5826 (일월동),정,경상북도 포항시 남구 동해안로 5826 (일월동),4711110600101900071,129.42548874229064,35.99155314926329
2024,2024-05-29,주유소,휴업,지에스칼텍스(주) 휘경주유소,서울특별시 동대문구 망우로126 (휘경동),정,서울특별시 동대문구 망우로 126 (휘경동),1123010900100340010,127.06704638119636,37.59123172446724
2024,2024-02-19,주유소,휴업,와이케이에너지(주) 기장대로 셀프주유소,부산광역시 기장군 기장대로343 (기장읍),정,부산광역시 기장군 기장대로 343 (기장읍),2671025027105390000,129.21403039308788,35.22656585345593
2024,2024-06-28,주유소,휴업,이천주유소,강원특별자치도 원주시 신림황둔로856 (신림면),정,강원특별자치도 원주시 신림황둔로 856 (신림면),5113039026112810001,128.1573508399765,37.247188857685124
2024,2024-04-15,주유소,폐업,내소사주유소,전북특별자치도 부안군 청자로621 (진서면),정,전북특별자치도 부안군 청자로 621 (진서면),5280037022106970001,126.57901570209197,35.59574448102872
2024,2024-05-24,주유소,폐업,다솔주유소,경상남도 사천시 봉명로89 (곤명면),정,경상남도 사천시 봉명로 89 (곤명면),4824036021102890003,127.94659157293579,35.076067459604765
2024,2024-06-24,주유소,휴업,새동네주유소,경상남도 양산시 양산대로2294 (하북면),정,경상남도 양산시 양산대로 2294 (하북면),4833034026108470005,129.08291001962093,35.46698097813368
2024,2024-05-14,주유소,휴업,지에스칼텍스(주) 신부평주유소,인천광역시 부평구 평천로429 (삼산동),정,인천광역시 부평구 평천로 429 (삼산동),2823710500101920008,126.73821663044953,37.51761310058757
2024,2024-05-20,주유소,폐업,유진주유소,경상남도 밀양시 중앙로447 (내이동),정,경상남도 밀양시 중앙로 447 (내이동),4827010200111850003,128.74553295787302,35.49895514900611
2024,2024-06-27,주유소,휴업,(주)동화오일 주유소,서울특별시 광진구 용마산로122 (중곡동),정,서울특별시 광진구 용마산로 122 (중곡동),1121510100100180070,127.08705707422992,37.564558363513896
2024,2024-05-22,주유소,폐업,금천주유소,충청북도 청주시 상당구 수영로217번길56-17 (금천동),정,충청북도 청주시 상당구 수영로217번길 56-17 (금천동),4311112000101500001,127.5006452976148,36.62463216838895
2024,2024-02-23,주유소,휴업,태광주유소,경기도 양주시 부흥로439 (백석읍),정,경기도 양주시 부흥로 439 (백석읍),4163025026102420005,126.95121272805822,37.81862956362727
2024,2024-06-26,주유소,휴업,(주)정건에너지 배봉로지점,서울특별시 동대문구 서울시립대로108 (전농동),정,서울특별시 동대문구 서울시립대로 108 (전농동),1123010400105810024,127.05111102737544,37.58004233392155
2024,2024-05-20,주유소,휴업,산외주유소,경상남도 밀양시 산외로690 (산외면),정,경상남도 밀양시 산외로 690 (산외면),4827033022100420010,128.83838883872352,35.51004605959222
2024,2024-05-23,주유소,신규,파평산단주유소,경기도 파주시 율곡로1394 (파평면),정,경기도 파주시 율곡로 1394 (파평면),4148036027102300004,126.84561530235884,37.95083569246904
2024,2024-04-23,주유소,폐업,매봉주유소,서울특별시 영등포구 도신로248 (신길동),정,서울특별시 영등포구 도신로 248 (신길동),1156013200101000010,126.91839020678293,37.51306674181827
2024,2024-06-20,주유소,휴업,신촌주유소,경상남도 창원시 의창구 천주로980 (북면),정,경상남도 창원시 의창구 천주로 980 (북면),4812131036112260002,128.6010241878175,35.34035733974112
2024,2024-06-24,주유소,휴업,새일주유소,전북특별자치도 익산시 군익로451 (송학동),정,전북특별자치도 익산시 군익로 451 (송학동),5214011600102680022,126.93557796165298,35.94380696105636
2024,2024-06-20,주유소,폐업,씨제이대한통운(주)직영 장수주유소,충청북도 청주시 상당구 단재로1608-4 (가덕면),정,충청북도 청주시 상당구 단재로 1608-4 (가덕면),4311133032101700005,127.59411863005636,36.5828883570495
2024,2024-05-29,주유소,휴업,지에스칼텍스(주) 일산그린주유소,경기도 고양시 일산동구 고봉로282 (중산동),유,경기도 고양시 일산동구 고봉로 278 (중산동),4128510200116620008,126.77811248573578,37.6841133849994
2024,2024-05-28,주유소,휴업,상원주유소,강원특별자치도 화천군 다파로821 (상서면),정,강원특별자치도 화천군 다파로 821 (상서면),5179033029103470000,127.60209096730205,38.18645351477445
2024,2024-06-21,주유소,휴업,동도주유소,대구광역시 동구 안심로30 (용계동),정,대구광역시 동구 안심로 30 (용계동),2714011900107630011,128.68993212171077,35.871874942368514
2024,2024-06-13,주유소,휴업,지에스칼텍스(주)대성6주유소,서울특별시 동대문구 왕산로289 (청량리동),정,서울특별시 동대문구 왕산로 289 (청량리동),1123010700100180046,127.05172672974618,37.58639426123678
2024,2024-06-20,주유소,휴업,설악한계주유소,강원특별자치도 인제군 설악로3254 (북면),정,강원특별자치도 인제군 설악로 3254 (북면),5181032023114820000,128.24426220570024,38.13835659025033
2024,2024-04-25,주유소,휴업,한일주유소,경기도 오산시 원동로47 (원동),정,경기도 오산시 원동로 47 (원동),4137010300107910001,127.07376011881394,37.14298596279959
2024,2024-05-23,주유소,신규,상남농업협동조합,경상남도 밀양시 상남면 평촌중앙길44-1,정,경상남도 밀양시 평촌중앙로 44-1 (상남면),4827036024106940008,128.77499216325452,35.410314796103094
2024,2024-02-28,주유소,휴업,HD현대오일뱅크(주)직영 대동현대셀프주유소,대전광역시 동구 계족로126 (대동),정,대전광역시 동구 계족로 126 (대동),3011011000101990008,127.44550152934293,36.325546101519016
2024,2024-06-14,주유소,휴업,불국에너지(주) 선덕지점,경상북도 경주시 산업로3667 (배반동),정,경상북도 경주시 산업로 3667 (배반동),4713012100103360001,129.25008635543082,35.81549646332793
2024,2024-06-27,주유소,휴업,(주)남해토탈본점주유소,대구광역시 동구 동촌로183-4 (방촌동),정,대구광역시 동구 동촌로 183-4 (방촌동),2714011100110060003,128.66083657700122,35.88382966121189
2024,2024-05-30,주유소,휴업,남양주유소,충청남도 청양군 충절로304 (남양면),정,충청남도 청양군 충절로 304 (남양면),4479037029104690004,126.79993917844659,36.38009035119351
2024,2024-05-23,주유소,신규,오정동SM셀프주유소,대전광역시 대덕구 오정로123 (오정동),정,대전광역시 대덕구 오정로 123 (오정동),3023010100102920008,127.4058228328548,36.35587747699336
2024,2024-06-18,주유소,폐업,신안주유소,전북특별자치도 임실군 중동로49 (임실읍),정,전북특별자치도 임실군 중동로 49 (임실읍),5275025022102560003,127.28289665062597,35.613068380625805
2024,2024-04-30,주유소,휴업,범북고개주유소,경상남도 밀양시 밀양대로2167 (교동),정,경상남도 밀양시 밀양대로 2167 (교동),4827010300107430005,128.75641327696306,35.50736351267015
2024,2024-05-28,주유소,휴업,지에스칼텍스(주)울산역주유소,울산광역시 남구 산업로677 (삼산동),유,울산광역시 남구 산업로 675 (삼산동),3114010600101940016,129.35266029608053,35.54132443416789
2024,2024-06-25,주유소,휴업,돌팍재주유소,전라남도 영광군 천년로381 (염산면),정,전라남도 영광군 천년로 381 (염산면),4687036022100410001,126.4106323353395,35.22627180509148
2024,2024-06-14,주유소,휴업,화목셀프주유소,경상남도 창원시 진해구 웅천로156 (북부동),정,경상남도 창원시 진해구 웅천로 156 (북부동),4812914700105480001,128.74730070694014,35.113222970792975
2024,2024-03-05,주유소,폐업,금샘로주유소,부산광역시 금정구 금샘로460 (남산동),정,부산광역시 금정구 금샘로 460 (남산동),2641010400109990020,129.08528920398777,35.26401925944826
2024,2024-06-26,주유소,휴업,진원주유소,전라남도 장성군 노사로485 (진원면),정,전라남도 장성군 노사로 485 (진원면),4688031023101170000,126.83203503918922,35.2736115624929
2024,2024-05-27,주유소,휴업,월하주유소,경상북도 경주시 내서로717 (서면),정,경상북도 경주시 내서로 717 (서면),4713035028108230003,129.07338982891562,35.87526352547983
2024,2024-06-10,주유소,휴업,대왕,충청북도 청주시 청원구 충청대로513 (내수읍),정,충청북도 청주시 청원구 충청대로 513 (내수읍),4311425035106500000,127.51886395940731,36.693688374999994
2024,2024-05-03,주유소,휴업,지에스칼텍스(주)구곡주유소,강원특별자치도 원주시 서원대로421 (단구동),정,강원특별자치도 원주시 서원대로 421 (단구동),5113010700114630009,127.95159399046103,37.329800261582044
2024,2024-06-21,주유소,폐업,지에스칼텍스(주) 구의스타주유소,서울특별시 광진구 자양로103 (자양동),유,서울특별시 광진구 자양로 104 (구의동),1121510300102460017,127.08377460113279,37.537026444098515
2024,2024-06-10,주유소,휴업,삼영주유소,대전광역시 대덕구 대전로1200 (오정동),정,대전광역시 대덕구 대전로 1200 (오정동),3023010100100090068,127.4172529109759,36.361045096898245
2024,2024-06-11,주유소,휴업,영선주유소,부산광역시 영도구 영선대로63 (영선동3가),정,부산광역시 영도구 영선대로 63 (영선동3가),2620011000100370001,129.04109045794328,35.0867817643406
2024,2024-06-21,주유소,휴업,문정주유소,충청남도 서산시 간대산길66 (음암면),정,충청남도 서산시 간대산길 66 (음암면),4421037021101150055,126.5244429664982,36.82058504431722
2024,2024-06-10,주유소,휴업,부광주유소,경상남도 김해시 삼안로52번길28 (지내동),정,경상남도 김해시 삼안로52번길 28 (지내동),4825012100102730005,128.92077117128255,35.233904420323356
2024,2024-05-30,주유소,휴업,배봉로주유소,서울특별시 동대문구 서울시립대로108 (전농동),정,서울특별시 동대문구 서울시립대로 108 (전농동),1123010400105810024,127.05111102737544,37.58004233392155
2024,2024-05-09,주유소,휴업,지에스칼텍스(주) 의정부주유소,경기도 의정부시 평화로697 (가능동),정,경기도 의정부시 평화로 697 (가능동),4115011000100750001,127.04312100503175,37.75401139341477
2024,2024-03-14,주유소,휴업,(주)동원석유 행복주유소,경기도 안산시 상록구 수인로1820 (부곡동),정,경기도 안산시 상록구 수인로 1820 (부곡동),4127110700100010001,126.8696848215417,37.34611450666442
2024,2024-06-28,주유소,휴업,광신직영(호원셀프),경상남도 창원시 마산회원구 호원로141 (내서읍),정,경상남도 창원시 마산회원구 호원로 141 (내서읍),4812725025115320000,128.52506712345922,35.24723198105774
2024,2024-06-14,주유소,휴업,금용주유소,경기도 광주시 이배재로373 (목현동),정,경기도 광주시 이배재로 373 (목현동),4161010600102690006,127.21840608400474,37.43489961199211
2024,2024-06-07,주유소,휴업,해남주유소,전라남도 해남군 공룡대로2302 (마산면),정,전라남도 해남군 공룡대로 2302 (마산면),4682039031107240068,126.54704270603673,34.58574271810483
2024,2024-06-05,주유소,신규,동백자연 에너지,경기도 용인시 기흥구 석성로 531 (동백동),정,경기도 용인시 기흥구 석성로 531 (동백동),4146311500103700002,127.15731183242401,37.2886232759429
2024,2024-06-05,주유소,휴업,구도일주유소 용호,부산광역시 남구 용호로172 (용호동),정,부산광역시 남구 용호로 172 (용호동),2629010700104870045,129.11086486539847,35.11712951082711
2024,2024-06-26,주유소,휴업,한국복합물류(주) 장성영업소,전라남도 장성군 물류로335 (서삼면),정,전라남도 장성군 물류로 335 (서삼면),4688037027201000000,126.75542557900444,35.31997218460927
2024,2024-05-10,주유소,휴업,지에스칼텍스(주)월드컵주유소,강원특별자치도 강릉시 강릉대로308 (포남동),정,강원특별자치도 강릉시 강릉대로 308 (포남동),5115011100108560001,128.9020875003474,37.76380470021332
2024,2024-03-21,주유소,폐업,(주)산본주유소,경상남도 김해시 고모로109 (진례면),정,경상남도 김해시 고모로 109 (진례면),4825033026100090002,128.7678092684733,35.23755235933234
2024,2024-06-19,주유소,휴업,(주)유카스에너지 호매실주유소,경기도 수원시 권선구 금호로74 (호매실동),정,경기도 수원시 권선구 금호로 74 (호매실동),4111313500100760000,126.9594435176894,37.27061059079195
2024,2024-06-26,주유소,휴업,행복드림주유소,충청남도 예산군 차동로524 (신양면),정,충청남도 예산군 차동로 524 (신양면),4481032021100990002,126.88042651808185,36.60785949566199
2024,2024-06-03,주유소,휴업,만세주유소,경기도 안성시 만세로498 (대덕면),정,경기도 안성시 만세로 498 (대덕면),4155035025100300002,127.20333156640339,37.04998536599467
2024,2024-06-03,주유소,휴업,중앙주유소,충청북도 충주시 탄금대로107 (봉방동),정,충청북도 충주시 탄금대로 107 (봉방동),4313011500101070001,127.9179404131623,36.97819473969217
2024,2024-06-10,주유소,휴업,해광주유소,충청남도 천안시 동남구 삼성4길48 (목천읍),정,충청남도 천안시 동남구 삼성4길 48 (목천읍),4413125036102030014,127.17051240052724,36.76350840875227
2024,2024-06-05,주유소,폐업,완월주유소,경상남도 창원시 마산합포구 자산솔밭로30 (완월동),정,경상남도 창원시 마산합포구 자산솔밭로 30 (완월동),4812512800100940003,128.56005676010838,35.20037132183773
2024,2024-03-27,주유소,휴업,서울중앙고속주유소,서울특별시 광진구 동일로345 (중곡동),정,서울특별시 광진구 동일로 345 (중곡동),1121510100106100007,127.07477468041581,37.56188891123383
2024,2024-05-16,주유소,신규,순창농협 풍산지점 주유소,전북특별자치도 순창군 금풍로1028 (풍산면),정,전북특별자치도 순창군 금풍로 1028 (풍산면),5277033031102910000,127.1399329133907,35.33774805785312
2024,2024-06-04,주유소,휴업,㈜미니이주유소,경상남도 창원시 마산회원구 3·15대로524 (회원동),정,경상남도 창원시 마산회원구 3·15대로 524 (회원동),4812710800100430001,128.57414294906943,35.22112822697654
2024,2024-06-21,주유소,휴업,수협주유소 대관점,충청남도 보령시 중앙로233 (대천동),정,충청남도 보령시 중앙로 233 (대천동),4418010100106080001,126.58195739691115,36.3574904563968
2024,2024-07-02,주유소,폐업,중앙탑주유소,충청북도 충주시 첨단산업로970 (중앙탑면),정,충청북도 충주시 첨단산업로 970 (중앙탑면),4313038524107830001,127.86744381149789,37.04779473628187
2024,2024-06-13,주유소,휴업,수협주유소,전라북도 고창군 고창읍 녹두로 1272,정,전북특별자치도 고창군 녹두로 1272 (고창읍),5279025030108800001,126.6855072843529,35.43331105065907
2024,2024-06-21,주유소,휴업,금강산 주유소,경상남도 창원시 마산회원구 금강로204 (구암동),정,경상남도 창원시 마산회원구 금강로 204 (구암동),4812710100100150009,128.58914617574163,35.24797151743825
2024,2024-03-29,주유소,휴업,인월주유소,전라북도 남원시 인월로85 (인월면),정,전북특별자치도 남원시 인월로 85 (인월면),5219047022102210001,127.60436672260278,35.4617928367843
2024,2024-06-05,주유소,휴업,(주)나부코 푸르지오주유소,경상남도 김해시 김해대로1711 (삼계동),정,경상남도 김해시 김해대로 1711 (삼계동),4825010700111760000,128.85636551415632,35.27033576437066
2024,2024-06-03,주유소,휴업,싼10주유소,전북특별자치도 익산시 서동로197 (금강동),정,전북특별자치도 익산시 서동로 197 (금강동),5214012500109500007,126.97194544104059,35.93848752486745
2024,2024-07-02,주유소,폐업,현대주유소,충청북도 청주시 상당구 구방5길2 (미원면),정,충청북도 청주시 상당구 구방5길 2 (미원면),4311132025100750001,127.71155270040514,36.67382422773233
2024,2024-06-17,주유소,휴업,지에스칼텍스(주)학여울주유소,서울특별시 강남구 남부순환로3170 (대치동),유,서울특별시 강남구 남부순환로 3165 (대치동),1168010600100270001,127.07598448282215,37.498826808614155
2024,2024-06-07,주유소,휴업,대호만주유소,충청남도 당진시 통정3길38 (석문면),정,충청남도 당진시 통정3길 38 (석문면),4427032021103490002,126.59177395959834,36.978746163071186
2024,2024-07-01,주유소,휴업,(주)오일석유 제일주유소,부산광역시 중구 중구로194 (영주동),정,부산광역시 중구 중구로 194 (영주동),2611010100105560004,129.03498774466945,35.11164480409462
2024,2024-07-05,주유소,휴업,거북이주유소,부산광역시 금정구 중앙대로1672 (부곡동),정,부산광역시 금정구 중앙대로 1672 (부곡동),2641010900102390003,129.09208770157858,35.234084486502695
2024,2024-04-02,주유소,휴업,대성산업(주) 구의주유소,서울특별시 광진구 광나루로570 (구의동),유,서울특별시 광진구 광나루로 571 (구의동),1121510300101640002,127.0931330854127,37.54588257765174
2024,2024-06-19,주유소,폐업,대광주유소,경상남도 김해시 인제로760 (생림면),정,경상남도 김해시 인제로 760 (생림면),4825035021103760002,128.88388460835253,35.29206249401235
2024,2024-06-03,주유소,폐업,동양주유소,충청북도 충주시 중원대로3417 (문화동),정,충청북도 충주시 중원대로 3417 (문화동),4313012700110330000,127.92288177514179,36.972182297825725
2024,2024-07-02,주유소,휴업,건국주유소,충청북도 충주시 충원대로228 (단월동),정,충청북도 충주시 충원대로 228 (단월동),4313010900103350008,127.90272740960773,36.94876035796597
2024,2024-07-04,주유소,휴업,수분주유소,전라북도 장수군 장수로1452 (장수읍),정,전북특별자치도 장수군 장수로 1452 (장수읍),5274025029108500001,127.50353609401516,35.587604848256035
2024,2024-06-04,주유소,신규,계룡대셀프주유소,충청남도 계룡시 계룡대로663 (신도안면),유,충청남도 계룡시 계룡대로 734 (신도안면),4425033022100160000,127.23711026520915,36.306778313696974
2024,2024-06-10,주유소,휴업,우리주유소,경상남도 김해시 분성로664 (안동),정,경상남도 김해시 분성로 664 (안동),4825012000107470004,128.9184605984751,35.235625145280345
2024,2024-04-09,주유소,폐업,거송주유소,경상북도 청송군 청송로2867 (현동면),정,경상북도 청송군 청송로 2867 (현동면),4775033028104980006,129.04064371434296,36.29034368781295
2024,2024-06-13,주유소,휴업,송산주유소,전북특별자치도 익산시 익산대로2024 (용안면),정,전북특별자치도 익산시 익산대로 2024 (용안면),5214036029102620000,126.9635211816721,36.09840967039005
2024,2024-07-02,주유소,휴업,청복주유소,경상북도 예천군 양궁로110 (예천읍),정,경상북도 예천군 양궁로 110 (예천읍),4790025032108280006,128.46329487996272,36.64310421979293
2024,2024-07-09,주유소,휴업,보령물산(주) 고창고인돌 (서울)주유소,전북특별자치도 고창군 서해안고속도로80-1 (신림면),정,전북특별자치도 고창군 서해안고속도로 80-1 (신림면),5279042032105980005,126.67367862639253,35.463896895956445
2024,2024-05-21,주유소,신규,유한회사승하 향남셀프주유소,경기도 화성시 향남읍 하길리 1504번지,정,경기도 화성시 향남읍 하길리 1504,4159025926115040000,126.91534783132842,37.108819690040974
2024,2024-06-07,주유소,휴업,착한주유소,경기도 동두천시 평화로2817 (동두천동),정,경기도 동두천시 평화로 2817 (동두천동),4125010700103850003,127.05577691779358,37.93948021904956
2024,2024-07-04,주유소,휴업,고려제2주유소,대구광역시 달서구 와룡로283 (죽전동),정,대구광역시 달서구 와룡로 283 (죽전동),2729011200103650006,128.53684124420317,35.85817733428467
2024,2024-07-09,주유소,휴업,영진주유소,서울특별시 구로구 구로동로20 (가리봉동),정,서울특별시 구로구 구로동로 20 (가리봉동),1153010300100900002,126.88690436894014,37.48365566067911
2024,2024-07-03,주유소,휴업,광신석유(주) 호원주유소,경상남도 창원시 마산회원구 호원로415 (내서읍),정,경상남도 창원시 마산회원구 호원로 415 (내서읍),4812725022104880001,128.53018069059945,35.267977548850574
2024,2024-04-18,주유소,폐업,청하주유소,충청북도 음성군 음성로791 (음성읍),정,충청북도 음성군 음성로 791 (음성읍),4377025026109800004,127.62669051633542,36.96975825015488
2024,2024-07-12,주유소,휴업,당암주유소,충청남도 태안군 천수만로181 (남면),정,충청남도 태안군 천수만로 181 (남면),4482532027100890017,126.32811302105512,36.62283131583977
2024,2024-07-03,주유소,휴업,(주)올림픽주유소,강원도 횡성군 경강로4817 (둔내면),정,강원특별자치도 횡성군 경강로 4817 (둔내면),5173033028105870005,128.21723133794256,37.52594708263797
2024,2024-06-10,주유소,휴업,송광주유소,전북특별자치도 완주군 소양로395 (소양면),정,전북특별자치도 완주군 소양로 395 (소양면),5271034026104370001,127.24793812126003,35.863850020965366
2024,2024-07-01,주유소,휴업,지에스칼텍스(주) 장항IC주유소,경기도 고양시 일산동구 백마로54 (장항동),정,경기도 고양시 일산동구 백마로 54 (장항동),4128510400105410001,126.76180488515935,37.64390794288963
2024,2024-05-23,주유소,신규,대길주유소,경상남도 함안군 운무로107 (칠원읍),정,경상남도 함안군 운무로 107 (칠원읍),4873025329110620050,128.5272411809238,35.31475602748351
2024,2024-06-04,주유소,휴업,주식회사 풍암주유소,광주광역시 남구 회재로1208 (주월동),정,광주광역시 남구 회재로 1208 (주월동),2915510600100250021,126.8935612358923,35.13281327049088
2024,2024-07-12,주유소,휴업,대림석유(주) 솔밭주유소,전북특별자치도 남원시 덕오로386 (덕과면),정,전북특별자치도 남원시 덕오로 386 (덕과면),5219039024110020005,127.34601025876422,35.51891461937718
2024,2024-07-09,주유소,휴업,금창주유소,경상남도 사천시 서삼로1416 (축동면),정,경상남도 사천시 서삼로 1416 (축동면),4824034024107870001,128.0618487175794,35.09894227341383
2024,2024-07-08,주유소,휴업,전북오일,전북특별자치도 군산시 외항로399 (산북동),정,전북특별자치도 군산시 외항로 399 (산북동),5213015100122000000,126.62569668798257,35.966139233098176
2024,2024-07-16,주유소,신규,(주)대윤에너지 산본주유소,경상남도 김해시 고모로109 (진례면),정,경상남도 김해시 고모로 109 (진례면),4825033026100090002,128.7678092684733,35.23755235933234
2024,2024-04-23,주유소,폐업,오정대로주유소,경기도 부천시 봉오대로341 (원종동),유,경기도 부천시 오정구 봉오대로 375 (원종동),4119610400100560001,126.80176381745359,37.53344096116009
2024,2024-06-04,주유소,휴업,명일주유소,서울특별시 강동구 고덕로168 (명일동),유,서울특별시 강동구 고덕로 166 (명일동),1174010100103050009,127.14373642730285,37.55447499115457
2024,2024-07-03,주유소,휴업,삼미상사(주)초원셀프주유소,경기도 김포시 대곶북로424 (대곶면),정,경기도 김포시 대곶북로 424 (대곶면),4157034030100020030,126.5703496992066,37.680528033671806
2024,2024-07-09,주유소,휴업,반월성주유소,경기도 이천시 진상미로162 (설성면),정,경기도 이천시 진상미로 162 (설성면),4150037024106340014,127.54944749187217,37.10500776626166
2024,2024-07-16,주유소,휴업,거창주유소,경상남도 거창군 거열로155 (거창읍),정,경상남도 거창군 거열로 155 (거창읍),4888025022103410007,127.91067635646317,35.68991945278319
2024,2024-07-02,주유소,휴업,나래사랑주유소,경기도 화성시 포승향남로976 (우정읍),정,경기도 화성시 포승향남로 976 (우정읍),4159025628101790028,126.80601863426868,37.03655551540163
2024,2024-04-26,주유소,폐업,용대주유소,강원특별자치도 인제군 미시령로1308 (북면),정,강원특별자치도 인제군 미시령로 1308 (북면),5181032024103660004,128.35505750213983,38.20809624031423
2024,2024-07-12,주유소,폐업,삼성주유소,전북특별자치도 전주시 완산구 견훤왕궁로74 (중노송동),정,전북특별자치도 전주시 완산구 견훤왕궁로 74 (중노송동),5211112000103540182,127.154209619657,35.82713248471474
2024,2024-06-03,주유소,휴업,청복주유소,경상북도 예천군 양궁로110 (예천읍),정,경상북도 예천군 양궁로 110 (예천읍),4790025032108280006,128.46329487996272,36.64310421979293
2024,2024-07-17,주유소,휴업,효돈주유소,제주특별자치도 서귀포시 일주동로8314 (신효동),정,제주특별자치도 서귀포시 일주동로 8314 (신효동),5013010900112800000,126.5990851159081,33.26031551644643
