연도,변동사유발생연월일,판매업종류,구분,업체명,소재지,위도,경도
2015,2015-04-10,주유소,폐업,산정주유소,전라남도 목포시 양을로65 (산정동),34.8034209785992,126.382486121224
2015,2015-04-13,주유소,휴업,오산주유소,전라북도 고창군 녹두로1033 (고창읍,35.4358892079477,126.659054370749
2015,2015-04-13,주유소,휴업,(유)서해안주유소,전라북도 고창군 동서대로1882 (고창읍),35.4338747233195,126.667832390422
2015,2015-04-13,주유소,휴업,한겨레주유소,충청북도 충주시 중원대로2410 (살미면),36.9027930817442,127.961372428217
2015,2015-04-14,주유소,휴업,남선석유㈜ 톨게이트주유소,경기도 성남시 분당구 대왕판교로263 (궁내동,37.3670182579464,127.101353962172
2015,2015-04-14,주유소,휴업,일등주유소,충청남도 금산군 금산로679 (남일면,36.0396755090108,127.497581665122
2015,2015-04-15,주유소,휴업,맑은주유소,강원도 강릉시 입암로12 (입암동),37.7481908801845,128.911506262353
2015,2015-04-15,주유소,휴업,신반월주유소,경기도 안산시 상록구 건건1길7 (건건동),37.3015577157841,126.903050489203
2015,2015-04-15,주유소,휴업,평택휴게소주유소,경기도 평택시 서동대로2043 (오성면),37.0079885759662,126.969308341934
2015,2015-04-15,주유소,휴업,선사주유소,서울특별시 강동구 고덕로82 (암사동),37.5545392020582,127.134355372711
2015,2015-04-15,주유소,휴업,목화주유소,서울특별시 강서구 국회대로251 (화곡동),37.5300548363879,126.862833597877
2015,2015-04-15,주유소,폐업,덕행주유소,인천광역시 중구 연안부두로21 (항동7가),37.4556849655442,126.603416383716
2015,2015-04-15,주유소,휴업,SK고속주유소,전남 영암군 신북면 장산리 697-1,34.8529754621079,126.691000050308
2015,2015-04-15,주유소,폐업,터미널주유소,전라남도 여수시 좌수영로276 (오림동),34.7584880852224,127.715395163456
2015,2015-04-16,주유소,휴업,도원주유소,경기도 김포시 대명항로346 (대곶면),37.6485739874545,126.582585950662
2015,2015-04-16,주유소,휴업,금호주유소,경기도 의왕시 안양판교로128 (포일동),,
2015,2015-04-17,주유소,휴업,큰길주유소,전북 전주시 덕진구 용덕길 3-22,35.8760266531324,127.047341110591
2015,2015-04-20,주유소,폐업,조인에너지,경기도 파주시 등원로155 (조리읍),37.7640748519518,126.81541810438
2015,2015-04-20,주유소,폐업,㈜성서IC주유소,대구광역시 달서구 달구벌대로1395 (용산동),,
2015,2015-04-20,주유소,폐업,동해주유소,부산광역시 동래구 온천장로14 (온천동),35.2134504993425,129.079245562503
2015,2015-04-20,주유소,폐업,제일주유소,전라북도 익산시 서동로4길29 (동산동),,
2015,2015-04-21,주유소,폐업,SK네트웍스㈜ 신천주유소,광주광역시 광산구 상무대로97 (도산동),35.1297147916856,126.785798060494
2015,2015-04-21,주유소,폐업,정민에너지,대전광역시 동구 계족로140번길109 (용운동),,
2015,2015-04-21,주유소,휴업,석창주유소,전라남도 여수시 좌수영로984 (봉계동),34.7847806628831,127.663524670481
2015,2015-04-23,주유소,휴업,만땅주유소,경기도 동두천시 강변로290 (지행동),37.896648985612,127.045995486898
2015,2015-04-23,주유소,폐업,칠곡주유소,경상남도 의령군 한티로256 (칠곡면),35.3612248800302,128.152224960033
2015,2015-04-23,주유소,휴업,용흥주유소,경상북도 포항시 북구 새마을로57 (용흥동),36.0393731888123,129.35356751941
2015,2015-04-23,주유소,폐업,㈜거림에너지,부산광역시 중구 광복로97번길18 (동광동2가)805호(동양빌딩),35.100234423547,129.035349240564
2015,2015-04-24,주유소,폐업,미주주유소,경기도 파주시 부흥로595 (광탄면),37.8062636889015,126.908395842982
2015,2015-04-27,주유소,휴업,세종주유소,전라남도 함평군 영광로3148 (월야면),35.174535228005,126.656513725599
2015,2015-04-27,주유소,휴업,색달주유소,제주특별자치도 서귀포시 일주서로1057 (상예동,33.2621055689547,126.399785364916
2015,2015-04-28,주유소,폐업,㈜다담테크 다담주유소,광주광역시 광산구 소촌로142 (소촌동),35.1570045409353,126.792423132154
2015,2015-04-28,주유소,폐업,주-디케이비엠시 대경주유소,서울특별시 도봉구 도봉로696 (방학동),37.6666360174378,127.043421875698
2015,2015-04-28,주유소,폐업,해인주유소,전라남도 목포시 옥암로128-1 (옥암동),,
2015,2015-04-28,주유소,휴업,수정주유소,전북 무주군 부남면 무금로 1072,36.0218280015297,127.580351210861
2015,2015-04-28,주유소,휴업,영정대성주유소,충청남도 공주시 영정길284 (신풍면),36.5031687422236,126.993996257285
2015,2015-04-28,주유소,휴업,강변주유소,충청남도 공주시 창벽로450-3 (상왕동),36.4444141423966,127.183710492392
2015,2015-04-29,주유소,휴업,㈜태산에너지,경기도 포천시 내진로222 (내촌면),37.8023687592289,127.213449083282
2015,2015-04-29,주유소,휴업,육백사주유소,경상남도 의령군 의병로171 (의령읍),35.3192141146169,128.255468745117
2015,2015-04-29,주유소,휴업,(유)경남가스 그린주유소,경상남도 창원시 진해구 여좌로38 (여좌동),35.1557212157975,128.66439114208
2015,2015-04-30,주유소,휴업,하나주유소,경상북도 예천군 충효로187 (예천읍),36.6494868662039,128.444796660074
2015,2015-04-30,주유소,휴업,청자주유소,인천광역시 계양구 아나지로597 (서운동),37.5259419199843,126.758679096268
2015,2015-04-30,주유소,휴업,한동주유소,제주특별자치도 제주시 일주동로2763 (구좌읍),33.540925596089,126.821957640164
2015,2015-04-30,주유소,휴업,우리주유소,충청북도 충주시 금봉대로352 (교현동),36.9662337728027,127.947384755859
2015,2015-05-01,주유소,휴업,마령주유소,강원도 인제군 광치령로85 (인제읍),38.1081185283132,128.193561643166
2015,2015-05-01,주유소,폐업,다목주유소,강원도 화천군 다파로32 (상서면),38.1748665093614,127.536735714401
2015,2015-05-01,주유소,휴업,동일석유㈜ 양주주유소,경기도 구리시 경춘로196 (수택동),37.6002828258865,127.137100681135
2015,2015-05-04,주유소,휴업,대호주유소,경기도 김포시 양곡로159 (양촌읍),,
2015,2015-05-04,주유소,폐업,태평양주유소,경기도 안양시 동안구 경수대로941 (비산동),,
2015,2015-05-04,주유소,폐업,우리들주유소,충청북도 청주시 흥덕구 2순환로1060 (비하동),36.6400323338699,127.421852256755
2015,2015-05-06,주유소,휴업,덕풍계곡주유소,강원도 삼척시 가곡면 가곡천로 911,37.1312461485769,129.163321315113
2015,2015-05-06,주유소,휴업,대포주유소,경기도 이천시 진상미로1848 (대포동),37.2132784061963,127.452171170637
2015,2015-05-06,주유소,폐업,국민주유소,경상북도 구미시 형곡로140 (형곡동),36.1086041189967,128.332141060402
2015,2015-05-06,주유소,폐업,평은고속주유소,경상북도 영주시 평은로479 (평은면),,
2015,2015-05-06,주유소,휴업,서양새마을금고주유소,광주광역시 남구 독립로140 (월산동),35.1457646801521,126.903811756799
2015,2015-05-06,주유소,폐업,신진주유소,부산광역시 금정구 중앙대로1824 (구서동),35.2472749753547,129.092877884062
2015,2015-05-06,주유소,휴업,신광주유소,인천광역시 강화군 해안남로2143 (화도면),37.6030371315767,126.398121827609
2015,2015-05-06,주유소,휴업,봉황주유소,충청남도 부여군 충절로825 (임천면),36.159648732699,126.898763105849
2015,2015-05-07,주유소,휴업,동부주유소,경기도 용인시 처인구 중부대로1653 (마평동),37.2333255646253,127.228538484288
2015,2015-05-08,주유소,폐업,SK경춘주유소,경기도 가평군 경춘로2180 (가평읍),37.8200088020859,127.513373339643
2015,2015-05-08,주유소,폐업,하나주유소,경기도 성남시 중원구 산성대로552번길1 (은행동),,
2015,2015-05-08,주유소,휴업,서림주유소,경기도 평택시 고덕면 고덕로355,,
2015,2015-05-08,주유소,폐업,남해화학㈜ 풍암하나로주유소,광주광역시 서구 풍서좌로77 (매월동),,
2015,2015-05-08,주유소,폐업,구지주유소,대구광역시 달성군 삼강길148 (구지면),35.6642382343582,128.41674187012
2015,2015-05-08,주유소,폐업,서전에너지㈜ 대전주유소,대전광역시 동구 동부로16 (판암동),,
2015,2015-05-08,주유소,휴업,주식회사 유아이에너지,서울특별시 강남구 테헤란로237 (역삼동)삼부빌딩 13층,,
2015,2015-05-08,주유소,폐업,예당주유소,충청남도 당진시 덕평로464 (합덕읍),36.8014393710771,126.780998555638
2015,2015-05-08,주유소,폐업,우리주유소,충청북도 충주시 금봉대로352 (교현동),36.9662337728027,127.947384755859
2015,2015-05-11,주유소,휴업,금호주유소,경기도 의왕시 안양판교로128 (포일동),,
2015,2015-05-11,주유소,휴업,팔공산한마음주유소,대구광역시 동구 팔공산로283 (덕곡동),35.9914331403261,128.616401435237
2015,2015-05-11,주유소,휴업,석교주유소,대전광역시 중구 대종로207 (석교동),36.3082973626169,127.44378297245
2015,2015-05-12,주유소,휴업,백송주유소,경상남도 김해시 고모로534 (진례면),35.271331958532,128.77583076357
2015,2015-05-12,주유소,휴업,무안주유소,경상남도 밀양시 사명로479 (무안면),35.4677361912235,128.650855204673
2015,2015-05-12,주유소,휴업,목화주유소,서울특별시 강서구 국회대로251 (화곡동),37.5300548363879,126.862833597877
2015,2015-05-12,주유소,휴업,사인정주유소,전라남도 장흥군 진흥로921 (장흥읍),34.6547842918441,126.875181644363
2015,2015-05-12,주유소,폐업,우강주유소,충청남도 당진시 덕평로836 (우강면),36.8323913947424,126.768043859323
2015,2015-05-12,주유소,휴업,만리포주유소,충청남도 태안군 서해로156 (소원면),36.7751033463659,126.152098032401
2015,2015-05-13,주유소,휴업,㈜제일주유소,경기 남양주시 별내면 청학로 71,37.7071552649642,127.11898297591
2015,2015-05-13,주유소,휴업,장림주유소,부산광역시 사하구 장림로287 (장림동),35.0843121925433,128.979764669066
2015,2015-05-13,주유소,폐업,신남동주유소,인천광역시 남동구 남동대로724 (구월동),37.4469148908416,126.70757889367
2015,2015-05-14,주유소,휴업,부천주유소,경기도 부천시 오정구 벌말로217 (대장동),37.5508830911682,126.766754479863
2015,2015-05-14,주유소,휴업,안산하이웨이주유소,경기도 안산시 상록구 안산천서로263 (월피동),37.3368874687541,126.849436326744
2015,2015-05-14,주유소,휴업,㈜대원 소촌우리주유소,광주광역시 광산구 소촌로68 (소촌동),35.1505068318981,126.793533675769
2015,2015-05-14,주유소,휴업,합동주유소,서울특별시 강북구 노해로104 (수유동),37.644568352726,127.023803155891
2015,2015-05-14,주유소,휴업,불암주유소,서울특별시 노원구 한글비석로268 (중계동),37.6513325205984,127.077325056134
2015,2015-05-14,주유소,휴업,대영주유소,전북 임실군 강진면 회진리 117,35.5238281790917,127.149436803656
2015,2015-05-14,주유소,휴업,영일주유소,충청남도 아산시 충무로70 (권곡동,36.7872358885844,127.006523482815
2015,2015-05-15,주유소,휴업,오일파크 하성주유소,경기도 김포시 금포로1925 (하성면),37.6982548891064,126.66200799129
2015,2015-05-15,주유소,휴업,터널주유소,경기도 남양주시 경춘로1757 (화도읍),37.6575608976626,127.285608574031
2015,2015-05-15,주유소,폐업,금강주유소,인천광역시 남구 제물량로4번길42-31 (숭의동),,
2015,2015-05-15,주유소,휴업,선경모터스㈜ 청양주유소,충청남도 청양군 청신로452 (운곡면),36.4881767897885,126.830071523924
2015,2015-05-18,주유소,휴업,유정주유소,광주광역시 광산구 소촌로69 (소촌동,35.1504472886785,126.793026807859
2015,2015-05-18,주유소,폐업,고성주유소,전남 강진군 병영면 병영성로 75,34.7114345845954,126.816198546925
2015,2015-05-18,주유소,폐업,정읍제일주유소,전라북도 정읍시 충정로450 (농소동),35.5809365352276,126.838142643943
2015,2015-05-19,주유소,휴업,덕양주유소,경기도 고양시 덕양구 충장로142 (행신동,37.62496258984,126.835530420324
2015,2015-05-19,주유소,폐업,삼진주유소,경상북도 포항시 북구 해동로265 (동빈1가,36.0429783156559,129.37033966638
2015,2015-05-19,주유소,폐업,페트로코리아㈜ 남부지사,부산광역시 사하구 감천항로291번길23 (구평동),35.0671095634752,128.992809396152
2015,2015-05-19,주유소,폐업,미양주유소,서울특별시 강북구 삼양로160 (미아동),,
2015,2015-05-20,주유소,폐업,은빛주유소,경상남도 진주시 진주대로860 (주약동),35.1774611024365,128.092171644658
2015,2015-05-20,주유소,휴업,차사랑주유소,대구광역시 남구 성당로138 (대명동),35.8473016987214,128.567835327838
2015,2015-05-20,주유소,폐업,흥일주유소,서울특별시 은평구 가좌로319 (신사동,37.5958773913497,126.909482451977
2015,2015-05-20,주유소,휴업,㈜제이에스에너지,충청남도 천안시 동남구 망향로53 (신부동),36.8290148803975,127.169554470641
2015,2015-05-21,주유소,휴업,㈜삼호에너지 보동주유소,경기도 안성시 안성대로1532 (대덕면),37.0503559689093,127.248334581944
2015,2015-05-22,주유소,휴업,현대오일뱅크㈜직영 영진주유소,경기도 광명시 범안로984 (하안동),37.4586327714733,126.87356486611
2015,2015-05-22,주유소,폐업,삼보주유소,충청북도 진천군 구정로121 (초평면),,
2015,2015-05-26,주유소,휴업,도원주유소,경기도 김포시 대명항로346 (대곶면),37.6485739874545,126.582585950662
2015,2015-05-26,주유소,휴업,하늘주유소,경상남도 창원시 마산회원구 북성로373 (회성동),35.2337997712969,128.556691451637
2015,2015-05-27,주유소,휴업,강변주유소,경상남도 함양군 거함대로1160 (수동면),35.5902713409141,127.79582821023
2015,2015-05-27,주유소,폐업,엑스코주유소,대구광역시 북구 유통단지로8길78 (산격동),35.9056354397633,128.613281449425
2015,2015-05-28,주유소,휴업,곤지암리조트주유소,경기도 광주시 도척윗로263 (도척면),37.3341000255842,127.314138356334
